id,nom_estab,codigo_act,nombre_act,cod_postal,cve_mun,alcaldia,latitud,longitud
660499,CENTRO FAMILIAR 11 MIGUEL RAMOS ARIZPE DIF DF,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7340,5,Gustavo A. Madero,19.51701476,-99.13249418
1000259,CENTRO FAMILIAR NO 20 GENERAL MANUEL GONZALEZ ORTEGA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4630,3,Coyoacán,19.32134081,-99.1463778
1007194,CENTRO FAMILIAR NUMERO 17 JOSE MARIA ORDAZ DEL DIF,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4600,3,Coyoacán,19.31327045,-99.1501454
7445168,CENTRO FAMILIAR NUMERO 7 MELCHOR OCAMPO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11860,16,Miguel Hidalgo,19.40431059,-99.19242447
771821,CENTRO FEMENIL DE TRABAJO 25 DE JULIO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7520,5,Gustavo A. Madero,19.49703667,-99.0798323
678787,CENTRO INTEGRAL DE DESARROLLO HUMANO ROSARIO IBARRA DE PIEDRA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7918,5,Gustavo A. Madero,19.46754191,-99.06868386
924733,CENTRO INTERACTIVO MARIA G DE GARCIA RUIZ,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1170,10,Álvaro Obregón,19.38751884,-99.21059284
8564215,CENTRO INTERACTIVO TEPEACA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1550,10,Álvaro Obregón,19.36018433,-99.23579714
922468,CENTRO SOCIAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1200,10,Álvaro Obregón,19.38688868,-99.22012729
792438,CENTRO SOCIAL CASA DEL PUEBLO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8770,6,Iztacalco,19.39002444,-99.11379736
923637,CENTRO SOCIAL COMUNITARIO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1279,10,Álvaro Obregón,19.38565714,-99.21597686
9598219,CENTRO SOCIAL CONCEPCION,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,10840,8,La Magdalena Contreras,19.30361166,-99.23365779
788657,CENTRO SOCIAL EL MOSCO CHINAMPAS 1,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8730,6,Iztacalco,19.38913405,-99.10195717
841362,CENTRO SOCIAL JAIME SABINES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9970,7,Iztapalapa,19.29782065,-99.07635717
7983312,CENTRO SOCIAL JAVIER SOLIS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11870,16,Miguel Hidalgo,19.40078313,-99.18498201
791879,CENTRO SOCIAL JUVENTINO ROSAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8700,6,Iztacalco,19.39202157,-99.10917388
659466,CENTRO SOCIAL LUCRECIA TORIS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9060,7,Iztapalapa,19.36285358,-99.11419307
787472,CENTRO SOCIAL TLACOTAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,8730,6,Iztacalco,19.39620191,-99.10272927
934436,CENTRO VLADY,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3920,14,Benito Juárez,19.37340237,-99.18475515
988397,CENTROCOMUNITARIOCAFETALES PROFESORA DE GIMNASIA ARTISTICA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4909,3,Coyoacán,19.31027694,-99.10757614
11504696,CENTROS DE DESARROLLO COMUNITARIO INTEGRAL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14260,12,Tlalpan,19.29067559,-99.18255713
847138,CENTROS DE INTEGRACION JUVENIL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9260,7,Iztapalapa,19.34715622,-99.06589491
847097,CENTROS DE INTEGRACION JUVENIL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4100,3,Coyoacán,19.35712631,-99.15549012
847215,CENTROS DE INTEGRACION JUVENIL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7910,5,Gustavo A. Madero,19.46912121,-99.07232414
846252,CENTROS DE INTEGRACION JUVENIL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9060,7,Iztapalapa,19.36631509,-99.11490345
690251,CENTROS DE INTEGRACION JUVENIL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3020,14,Benito Juárez,19.39840871,-99.14823474
634381,CENTROS DE INTEGRACION JUVENIL AC,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2130,2,Azcapotzalco,19.49895564,-99.19934001
1059062,CENTROS DE INTEGRACION JUVENIL AC LOCAL TLAPAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14629,12,Tlalpan,19.28522897,-99.15849559
1059058,CENTROS DE INTEGRACION JUVENIL CUAJIMALPA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,5000,4,Cuajimalpa de Morelos,19.35794578,-99.29281205
847217,CENTROS DE INTEGRACION JUVENIL MIGUEL HIDALGO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11300,16,Miguel Hidalgo,19.43434803,-99.17485928
7729150,CIELO CENTRO INTEGRAL DE ESPARCIMIENTO LUDICO Y ORIENTACION,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14030,12,Tlalpan,19.302344,-99.17197864
9104620,CLASES DE INGLES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7520,5,Gustavo A. Madero,19.49559753,-99.08096477
924848,COMER Y CRECER,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1280,10,Álvaro Obregón,19.38561143,-99.21065919
742731,DIF ADOLFO LOPEZ MATEOS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,15670,17,Venustiano Carranza,19.42120513,-99.0717877
1001497,DIF AJUSCO CENTRO DE BIENESTAR SOCIAL Y URBANO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4300,3,Coyoacán,19.32074231,-99.15955356
880593,DIF REPUBLICA ESPAÑOLA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6200,15,Cuauhtémoc,19.45129552,-99.13205416
9969283,ESCUELAS DEL SECTOR PUBLICO QUE COMBINAN DIVERSOS NIVELES DE EDUCACION SIN NOMBRE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7400,5,Gustavo A. Madero,19.48804438,-99.09918926
997802,ESPACIO INTERACTIVO EN SALUD PARA JOVENES IMPULSO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6060,15,Cuauhtémoc,19.43345351,-99.12689211
10686864,ESPACIO SI RESILIO PONIENTE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9730,7,Iztapalapa,19.34398894,-99.03045608
8896386,ESTACIONAMIENTO DIF,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,3310,14,Benito Juárez,19.36576197,-99.16009193
7713866,ESTANCIA DE LA SABIDURIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7050,5,Gustavo A. Madero,19.48206547,-99.10330759
998270,ESTANCIA INFANTIL AJUSCO MONSERRAT,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,4300,3,Coyoacán,19.32322819,-99.15749299
751208,FARO DEL SABER DE CIENCIA Y TECNOLOGIA DE LEGARIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11529,16,Miguel Hidalgo,19.44783462,-99.20470666
692188,FARO DEL SABER ESCANDON,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11800,16,Miguel Hidalgo,19.40317844,-99.17786648
758560,INSTITUTO DE LA JUVENTUD DE LA CIUDAD DE MEXICO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11330,16,Miguel Hidalgo,19.44927106,-99.17166314
6731685,INSTITUTO DE LA JUVENTUD DE LA CIUDAD DE MEXICO CENTRO CULTURAL NEWS DIVINE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7420,5,Gustavo A. Madero,19.49999663,-99.08854087
10140630,INSTITUTO NACIONAL DE INAPAM LAS PERSONAS MAYORES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,15510,17,Venustiano Carranza,19.44505435,-99.08612033
670494,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7160,5,Gustavo A. Madero,19.55074219,-99.14826187
8736419,JEFE DE UNIDAD DEPARTAMENTAL DE CENTROS GENERADORES DEL BOSQUE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13200,11,Tláhuac,19.28200044,-99.05045948
8303386,JUD DE REHABILITACION JOSE MORAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11840,16,Miguel Hidalgo,19.40905051,-99.19037549
679410,MIGAJON Y PASTA TIPO FLEXIBLE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7520,5,Gustavo A. Madero,19.49560168,-99.08097167
668992,MODULO COMPOSITORES MEXICANOS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7130,5,Gustavo A. Madero,19.56739502,-99.14047661
940768,MODULO COMUNITARIO KOSAMALOTL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,16030,13,Xochimilco,19.26439754,-99.11611754
11668294,MODULO DE ATENCION CIUDADANA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1220,10,Álvaro Obregón,19.38820992,-99.21549497
735499,MODULO DE ATENCION CIUDADANA DE LA CIUDAD DE MEXICO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9680,7,Iztapalapa,19.32836876,-99.02380902
8026990,MODULO DE ATENCION Y ORIENTACION Y QUEJAS CIUDADANAS LISETTE CLAVEL SANCHEZ PRIMERA LEGISLATURA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,11410,16,Miguel Hidalgo,19.45474034,-99.18504353
666462,MODULO DE PARTICIPACION CIUDADANA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9760,7,Iztapalapa,19.32901832,-99.05609617
7743811,MODULO DE PARTICIPACION CIUDADANA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,6300,15,Cuauhtémoc,19.44709621,-99.14177947
7728382,MODULO DE PARTICIPACION CIUDADANA DEL GOBIERNO DE LA CIUDAD DE MEXICO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,14260,12,Tlalpan,19.28593555,-99.19052736
8253500,MODULO DE PARTICIPACION CIUDADANA IZP 37,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9630,7,Iztapalapa,19.33731061,-98.9864006
8137863,MODULO DE PARTICIPACION CIUDADANA IZP57,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9570,7,Iztapalapa,19.35302308,-99.02656388
8782726,MODULO IZP 31,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9630,7,Iztapalapa,19.33651094,-98.9892476
11165967,MODULO LEGISLATIVO DE ATENCION Y ORIENTACION QUEJAS CIUDADANAS Y APOYO DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,2810,2,Azcapotzalco,19.46513541,-99.16326452
11144018,PARQUE LOMAS DE BECERRA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1279,10,Álvaro Obregón,19.38436753,-99.21552195
1025239,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,10350,8,La Magdalena Contreras,19.31046198,-99.26491033
10675747,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1160,10,Álvaro Obregón,19.38900993,-99.2006409
9845292,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,13400,11,Tláhuac,19.29456934,-99.01414922
11318813,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,1230,10,Álvaro Obregón,19.38028096,-99.24963944
10068472,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7440,5,Gustavo A. Madero,19.49680264,-99.09062855
10925107,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9440,7,Iztapalapa,19.36887868,-99.1308511
712142,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,9430,7,Iztapalapa,19.38068058,-99.11508491
10674483,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,17550,5,Gustavo A. Madero,19.48379949,-99.07093515
10364666,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7918,5,Gustavo A. Madero,19.46667179,-99.06572722
10568032,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7570,5,Gustavo A. Madero,19.46301813,-99.05812421
10955682,PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,7839,5,Gustavo A. Madero,19.46390126,-99.1013753
